,PAYMENT_ID,USER_ID,PAYMENT_DATE,PAYEE_NAME,SCHEDULE_TYPE,GTV,NET_REVENUE,REVENUE,PAYEE_NAME_WITHOUT_NUMBERS
3376,a81fd290e469418d7222218a247745d8,100966,2024-08-27,93928_ SAQUARIES INTERNATIONAL PTE LTD,recurring,318.5196,1.6077656,5.8926126, saquaries international pte ltd
3377,3ef33097f5313d5be39606980e1e7920,159645,2024-09-27,179522_Senoko Energy Supply Pte Ltd,recurring,163.81008,0.8038828,3.03352,senoko energy supply pte ltd
3378,07a1482a18c4c45429ba020827583b0a,134697,2023-12-01,137852_SIPM CONSULTANTS PTE. LTD.,recurring,5025.9890226,14.4168038,80.4186152,sipm consultants pte. ltd.
3379,92fa81611c9c3f3a7835a4a057feaf33,24415,2024-09-12,178486_OtterSwim Aquatic Pte. Ltd,one off,379.19,-0.3867738,8.531775,otterswim aquatic pte. ltd
3380,385a929fdd76ebaeedbd4865d8876c5e,119134,2023-12-11,122155_OWN PROPERTY DEVELOPMENT,one off,3890.7472492,86.3567306,175.6104728,own property development
3381,92fbe4a0a3339fb601fb32b463c97d3c,25877,2024-06-10,197240_Senoko Energy Supply Pte Ltd,recurring,113.757,0.492947,2.1082964,senoko energy supply pte ltd
3382,e451f8afa5fdb296dba0a6e40fc9cd07,196496,2024-09-05,196751_Gem Floriculture Pte Ltd,recurring,1321.173798,3.2003636,34.3470302,gem floriculture pte ltd
3383,49847b42c4f6b89f96a90063428f55c0,164662,2024-10-28,160814_Advante Consulting Pte Ltd,one off,643.86462,3.2003636,11.5880464,advante consulting pte ltd
3384,168295070a5441eb604bd2f915e1aa18,174685,2024-09-26,175110_Throne landscape & construction pte Ltd ,recurring,265.433,3.3444558,6.901258,throne landscape & construction pte ltd 
3385,ae10413c7e934afbf2fd530c0f6ee882,7718,2024-07-01,142711_XINGSHENG TRANSPORT SERVICES,recurring,144.0922,0.6597906,2.6694976,xingsheng transport services
3386,99711a5ef62899ad3f780dc7aa9669ec,83600,2024-03-04,98002_Bordeaux Index,one off,226.2854244,-1.1527376,2.5102378,bordeaux index
3387,0742e0d22e9df0bbee7e9a58b4729635,84822,2024-10-03,245503_ CF DIVERS PTE. LTD.,recurring,250.2654,1.1679052,4.6337018, cf divers pte. ltd.
3388,ae81c8da646104a97b3d2bcc2683a4bb,140039,2024-07-04,133366_Life Mastery Coaching Singapore LLP,recurring,1592.598,8.569694,29.463063,life mastery coaching singapore llp
3389,f24ba56150c6a3eb197ae5db78b06da7,25063,2024-03-08,116822_THESEAFOODCOMPANY PTE. LTD.,one off,133.2928688,0.3867738,2.2675562,theseafoodcompany pte. ltd.
3390,7c11a176dda3eb7ccf57d880f039e8c5,207718,2024-09-03,236737_PLB Realty Pte. Ltd.,one off,3885.18074,48.6728284,101.016216,plb realty pte. ltd.
3391,19757b59809ef0545a2adb7563921bb5,150446,2023-10-30,147097_Rolling Pie Pictures ,one off,530.866,4.7550426,11.944485,rolling pie pictures 
3392,8cb1e6269116486cacbd2be253ebb1be,234393,2024-10-01,245286_Singapore Sailing Federation,one off,413.3171,-0.530866,9.2977388,singapore sailing federation
3393,f779780fd243a7bde8d00b94d6924e2a,87261,2024-09-24,80064_M1 Limited ,one off,85.4997612,0.3109358,1.5395114,m1 limited 
3394,e63098c3b01b0c2bcb4150eeab7247cc,68068,2024-03-04,61353_THE TANGLIN CLUB,recurring,1041.028226,5.4451684,19.2552682,the tanglin club
3395,b1891e2ba2a59b24889c76aa839037d2,202027,2024-05-27,203463_CBB MEDICAL TRAINING PTE LTD,one off,4164.719608,-2.0703774,93.7054328,cbb medical training pte ltd
3396,2cc67349715947bef0d48a6c3e60066c,151780,2023-11-03,147765_MACLIFE SOLUTIONS PTE LTD,one off,438.34364,3.9511598,9.8665238,maclife solutions pte ltd
3397,b22b99ea284591b0a5162c9e296793e6,174685,2024-06-26,216296_Motor Image Enterprises Pte,one off,50330.381647,-15.2965246,1132.4357674,motor image enterprises pte
3398,1df6513f14e02acbc338fe1ffb9bbba4,124800,2023-10-10,119169_Novel Haven Pte Ltd,recurring,265.433,1.2740784,4.9143024,novel haven pte ltd
3399,6df3f1020564053f4ce52df9f703f475,6443,2024-01-05,124477_Perbadanan Pengurusan Somerset Puteri Harbour,one off,181.8746916,0.2199302,10.6628228,perbadanan pengurusan somerset puteri harbour
3400,0d9d6b4733f0835a69388011ebcd2cbe,87261,2023-11-27,80064_M1 Limited ,one off,79.8346626,0.2578492,1.4333382,m1 limited 
3401,c1ccd3a1568457c791e1cb306ba11ee0,71147,2024-05-14,197340_Pitney Enterprise Pte Ltd,one off,122.85756,1.440922,3.1927798,pitney enterprise pte ltd
3402,0facd61f72594fd7b94296fa5e56a8fd,177420,2024-08-05,173662_R+F (Pte Ltd),one off,23748.6621162,186.3491336,688.7076294,r+f (pte ltd)
3403,3fc0ed78b7638b90f8982247c3c9c411,160662,2023-12-11,155200_Franklin University Switzerland,one off,5807.4920288,52.3130524,158.4028306,franklin university switzerland
3404,016cff294ca3aed3ba0b3f33923b1fef,123050,2024-04-15,128169_NEWLIFT HOLDINGS PTE LTD,recurring,371.98539,4.6185342,9.669345,newlift holdings pte ltd
3405,5a363b75d75ef6c138063b884395bf62,148013,2024-08-13,150280_Ministry of Manpower,recurring,45.5028,0.1213408,0.8418018,ministry of manpower
3406,245fb3d193bc89cb4b39a1fff2e8005a,202985,2024-08-05,204591_Senoko Energy Supply Pte Ltd,one off,88.882136,0.3109358,1.6001818,senoko energy supply pte ltd
3407,3e0f04d25a981c6fd0b7f734ffeb25fd,97836,2024-04-11,89757_88 motor trading,one off,2199.302,32.875773,63.779758,88 motor trading
3408,009563ecc8c0054d6db46b7adc943004,63767,2023-12-12,157223_PA TOA PAYOH EAST CCBF,one off,18959.5,-57.5382906,189.595,pa toa payoh east ccbf
3409,c31a8c9787d7e1d7fd9be1a13016f041,198407,2024-06-19,213589_Project Furniture Residential Ltd,one off,13323.864463,-59.4797434,276.42951,project furniture residential ltd
3410,113108d5ec6e3fa9913e566b2c971be5,30274,2024-08-01,153205_Allianz Care Counselling Pte Ltd,recurring,204.7626,0.9934778,3.7919,allianz care counselling pte ltd
3411,370386708aecc3f165d9d267b7277894,56682,2023-11-27,148111_National University Hospital (S) Pte Ltd,one off,448.733446,0.947975,6.9543446,national university hospital (s) pte ltd
3412,32207d4f81f6d358c9186d1293bf7631,166039,2024-07-15,223034_Watertech Plumbing & Construction Pte Ltd,one off,578.64394,7.0225988,15.0462592,watertech plumbing & construction pte ltd
3413,c6416c92830eba9a02e2a9d85cdbce83,113354,2023-12-18,158816_2U GetSmarter (US) LLC,one off,2134.3164178,-7.5686324,48.9458452,2u getsmarter (us) llc
3414,cd22b7b536752e49ccd132d35535973a,219550,2024-08-13,231327_Hudsons Ltd,one off,22204.683858,-95.1160196,457.7809194,hudsons ltd
3415,9acf580784d2ded80f17ed369886e07c,152921,2023-11-02,147937_RELISHING ROOTS,one off,565.37229,1.023813,22.5163022,relishing roots
3416,a4034a54c9c3fae4bb05aa1a7d1f88d0,2418,2024-02-23,104446_The Rehab Studio Pte Ltd,one off,910.056,-0.5839526,20.47626,the rehab studio pte ltd
3417,de644284b3a8bf485969bb1a2927459e,174685,2024-04-25,175233_Wan wan nursery,recurring,121.3408,1.4181706,3.1548608,wan wan nursery
3418,3facf286488ae00f7fcd498bb2538746,217551,2024-07-29,226357_Anytime Fitness,recurring,197.1788,0.947975,3.6478078,anytime fitness
3419,adc6beec69028c4618fcee784a896e0e,222395,2024-10-10,248913_CHH CONSTRUCTION & SECURITY SYSTEMS PTE LTD,one off,363.719048,4.55028,9.4569986,chh construction & security systems pte ltd
3420,bf751a5b870eee497592071b602da99f,184674,2024-07-02,219075_Advent Law Corporation,one off,727.438096,6.7192468,16.3658404,advent law corporation
3421,bb847a022bcc8b6df9170b320dec0694,114554,2024-09-23,191881_ICICI Prudential Life Insurance Co. Ltd,one off,105.9911888,0.4246928,8.8275432,icici prudential life insurance co. ltd
3422,c8ea68d2711b7f994b0c37e4fb73301e,132636,2024-01-08,145446_GREATLINK AGENCY PTE. LTD.,one off,900.19706,8.2511744,20.2563298,greatlink agency pte. ltd.
3423,a7eb02f5cd5c431d166a911e70cddf28,170205,2024-04-01,167458_Chinese Swimming Club,one off,82.66342,1.3499164,2.578492,chinese swimming club
3424,02becb97dac18477172638457d46c823,97987,2023-11-16,90657_Punggol-Northshore Drive Learning Centre,recurring,364.0224,1.820112,6.7344144,punggol-northshore drive learning centre
3425,12d17905bd995169ede4c617c56b3178,56682,2024-03-07,50756_ERA Realty Network Pte Ltd,one off,1322.61472,3.0411038,20.4990114,era realty network pte ltd
3426,4b15ac1c639f161c91839a5b3da4b8fb,242507,2024-11-11,254578_RELIABLE ENTERPRISE PTE LTD,one off,758.38,6.5069004,21.99302,reliable enterprise pte ltd
3427,3118c3c5be54de0066bdafa5eb20ae26,147127,2024-08-22,198514_LAGUNA HOTEL HOLDINGS PTE LTD,one off,1425.5420536,18.2087038,37.0620306,laguna hotel holdings pte ltd
3428,8dd18a5f9b2980595d364319df7c20de,83689,2024-09-26,243723_RUSHOWL SINGAPORE PTE. LTD,one off,801.835174,10.351887,20.8478662,rushowl singapore pte. ltd
3429,c52c5b3ebba5af6d397ae811bff61982,118263,2023-10-31,117331_RICH EVEREST PTE. LTD.,one off,2275.14,20.817531,51.19065,rich everest pte. ltd.
3430,d610daff6fd108a4ddf095f7de2e9c45,12629,2024-07-29,227088_Little Paddington Preschool (Kent Ridge) Ltd,one off,279.2430998,3.4582128,7.2576966,little paddington preschool (kent ridge) ltd
3431,3d08c98a7ad945270841feabfd96d520,110359,2024-03-04,125670_ DYNACLE TRANSPORTATION AND WORKSHOP PTE. LTD,one off,271.727554,1.1906566,4.891551, dynacle transportation and workshop pte. ltd
3432,156249466729dc0a86239bc448a0df7f,18423,2024-07-12,222244_Star Air Conditioning & Electrical Engineering Pte Ltd,one off,2350.978,22.0006038,52.897005,star air conditioning & electrical engineering pte ltd
3433,5bb86612c4f20d62036d131d11b82d42,229662,2024-10-18,251102_SWIFT EMPLOYMENT AGENCY PET LTD,one off,3638.9575054,17.2379774,64.7732358,swift employment agency pet ltd
3434,43d772829204ad19dfd935febbbd5f81,144480,2024-07-29,168461_A&A BUS PTE. LTD.,recurring,175.94416,0.8266342,3.2534502,a&a bus pte. ltd.
3435,b5438c60fe1d96b9ec34ffc7f052830b,168354,2024-09-24,163807_Singapore Cricket Club,one off,155.4072296,0.6749582,2.7984222,singapore cricket club
3436,160046604e63cc9d25330b18d888e9fa,162337,2024-04-01,160879_Cohabit Pte Ltd,recurring,439.8604,5.4830874,11.4363704,cohabit pte ltd
3437,97e0e915d4ebf1db59b3400b275a47a6,159355,2023-12-28,160612_StemCord Pte Ltd,one off,225.23886,2.4723188,5.7409366,stemcord pte ltd
3438,6577bed68bdb0fddae0aac96f2fade26,100113,2024-05-07,183522_Full Gospel Assembly,recurring,572.0915368,2.9425144,10.5869848,full gospel assembly
3439,473a0e04f4facdf6676f7bc97422491a,71634,2024-06-27,63405_Seah Yoke Leng Janice,recurring,2275.89838,29.159711,59.1763914,seah yoke leng janice
3440,2c361890c110c5e5ca6d600ef6c677cd,150818,2024-03-20,154046_The Ripple Club,one off,1971.788,18.2314552,44.36523,the ripple club
3441,2f8181bd9f9a388ddff7edfb497491b3,20248,2024-10-30,200616_EXPATS FURNITURE RENTAL PTE. LTD,recurring,379.19,0.5232822,5.498255,expats furniture rental pte. ltd
3442,8f587485eb28fecd3c2fe5f5a125552a,98810,2024-09-24,139647_Seletar Country Club,one off,233.770635,1.0844834,4.209009,seletar country club
3443,91ac608d0d8e5c639a4de0aed73770eb,84540,2024-10-24,164473_Singapore Island Country Club,one off,966.9951704,9.1688142,21.7579222,singapore island country club
3444,ea5e2f5dfec9ee78984d7d45ed70ef4f,31926,2024-08-27,200315_ BUDDY SPORTS PTE. LTD.,recurring,182.0112,0.8645532,3.3672072, buddy sports pte. ltd.
3445,04dbf5d71d244f250fb0e464e2f74612,5769,2024-08-29,100789_Oakham School,one off,11539.6314208,-1.5243438,289.3068024,oakham school
3446,093e485b745da3f32ab59a032208fc64,201139,2024-07-01,206575_Omni Aquatic Supplies Pte Ltd,one off,87.024105,1.3044136,2.578492,omni aquatic supplies pte ltd
3447,6ba177098c2221767b937c2ef03dc61a,70705,2023-12-13,157221_JL Employment Services Pte Ltd,one off,4459.2744,51.3878288,113.7114972,jl employment services pte ltd
3448,4bdf1ce4d2d611fc654ed5fd754c505f,80026,2024-04-16,81162_BIS MOTORING,recurring,414.07548,2.0931288,7.659638,bis motoring
3449,f9947be694624d48da48ade21cd3edca,101516,2024-11-06,162292_All Saints Home,one off,548.157064,2.4950702,9.8665238,all saints home
3450,31ce7551e77878c843f03096779e04c8,107918,2023-10-17,103034_Growth Contractor,recurring,326.1034,1.592598,6.0367048,growth contractor
3451,43746e02598cfec5476b59acfba66c20,196180,2024-05-27,203741_AIVY BEAUTE ROOM,one off,358.979173,-1.023813,15.7591364,aivy beaute room
3452,199ad476f934fc0feb9a8b4abab144d6,208349,2024-08-14,229540_HUTTONS ASIA PTE LTD,one off,5215.1365784,-3.0790228,117.3441374,huttons asia pte ltd
3453,f52b044c142e1d0debab11f651cede16,186881,2024-06-18,189822_ Badan Pengurusan Bersama Suite Sentral,one off,319.1187202,-0.0910056,14.8718318, badan pengurusan bersama suite sentral
3454,6e3c39efe67c84a446580580c581acb4,98810,2024-09-25,243499_Cycle & Carriage Industries Pte Limited,one off,32256.93492,166.8587676,580.6233118,cycle & carriage industries pte limited
3455,c98420a519febd7bbf6aafb0c46897c5,186481,2024-10-14,249844_Manna pot catering Pte Ltd,one off,10507.3473162,98.778995,236.4173812,manna pot catering pte ltd
3456,f448939d1094fff4b27b4931f38322ac,30826,2024-08-20,233490_PRESENT ON PIXELS,recurring,197.1788,1.3878354,4.2393442,present on pixels
3457,64ec01c6bc7e4803333104c4847ed1e8,6544,2024-09-27,210882_MAISON NANS,one off,4990.9291152,43.8874506,116.7450172,maison nans
3458,5c34d37a44039e94b3b1f945d85a5733,6596,2024-01-10,75605_The Tanglin Club,one off,489.8148906,2.8742602,9.7982696,the tanglin club
3459,3b5378b9c6565d4102002e4a46627595,213718,2024-07-02,218849_Sammo Pte Ltd,one off,4867.2221696,13.764597,126.5508706,sammo pte ltd
3460,d65f4e6038e6f63ee0e3113768ff7ad7,28972,2023-10-12,111615_Winkworth PLC,one off,11204.0255194,45.0250206,220.6582448,winkworth plc
3461,e69d8057ac030dc6b9d4d83cdcd4113b,169802,2024-08-20,233250_HellofromflourSG Pte. Ltd.,one off,4550.28,20.4535086,150.15924,hellofromfloursg pte. ltd.
3462,e85a474d8600e5931476734430b75efd,193652,2024-05-10,195303_Singapore Island Country Club,recurring,492.947,2.5178216,9.1233114,singapore island country club
3463,a993e77a8ba1d400bcdf7cf36f5403c3,18111,2024-07-02,207421_Luce Maintenance Group Pte. Ltd,one off,97.7400144,1.1679052,2.578492,luce maintenance group pte. ltd
3464,e315841bae6654c8f15facbcaf25edd3,131447,2024-06-18,189550_ANG MO KIO TOWN COUNCIL,recurring,80.76747,0.3109358,1.4940086,ang mo kio town council
3465,30a1beb0e294acbad35783bb95b3e9a3,30474,2024-09-13,221601_SEMBAWANG TOWN COUNCIL,one off,68.2542,1.5395114,2.578492,sembawang town council
3466,e81846b3ac91ea69e521ec9f11decabd,164751,2024-06-18,213218_Universal Employment Agency Pte Ltd,one off,3421.4237862,10.3291356,88.957974,universal employment agency pte ltd
3467,7bdc23b30635c734a77019e648d6772d,152698,2024-07-02,148265_Great Eastern Life Assurance (Malaysia) Berhad,one off,166.502329,-0.1668436,10.503563,great eastern life assurance (malaysia) berhad
3468,c232b01c01f187b864287a7e4739e68a,187471,2024-10-10,248541_ STARLING ASIA PTE LTD,one off,1108.5316298,14.1286194,28.81844, starling asia pte ltd
3469,c8904e05d805ba74f7ae7bdafb9b450b,112877,2024-07-26,226550_Mercedes-Benz Malaysia Sdn. Bhd.,one off,4593.2346432,-3.6326402,140.907004,mercedes-benz malaysia sdn. bhd.
3470,f92aab2c39fd0799d210581ea990da30,186209,2024-06-24,202995_RHB Islamic Bank Berhad,one off,1025.5724416,7.7051408,34.9082314,rhb islamic bank berhad
3471,374b63c8ac4455214f49d7da1023911d,106422,2024-06-06,187813_YEAP TRANSPORT PTE. LTD.,one off,4255.3763532,21.0147098,76.59638,yeap transport pte. ltd.
3472,45bec845b8069777fd2f55673965d45d,87261,2024-08-22,80064_M1 Limited ,one off,52.593653,0.1365084,0.947975,m1 limited 
3473,1dbfd6d7517008c5fe074d5d1819bf80,14692,2024-02-20,142076_CREV Consultancy Pte Ltd,recurring,2123.464,26.9755766,55.210064,crev consultancy pte ltd
3474,04421f251decdcb314d4017bd24a9b92,14692,2024-04-22,142076_CREV Consultancy Pte Ltd,recurring,2123.464,26.9755766,55.210064,crev consultancy pte ltd
3475,ca48a8f2139be0ac63d5197698e2d883,16604,2024-07-25,29464_STORHUB 31A PTE LTD,one off,390.1561748,5.763688,11.3150296,storhub 31a pte ltd
3476,9eabd6c75613a083f8fdf6bfc23bb4a7,148264,2024-03-28,181965_Cleancraft Pte Ltd,one off,405.7333,3.6478078,9.1308952,cleancraft pte ltd
3477,c237d2e580d5781f06d41c82e8efe434,3415,2024-10-30,242577_ZEUS CREATION PTE. LTD.,one off,1440.922,5.1873192,23.775213,zeus creation pte. ltd.
3478,cdd7c2671999ecea6a5a1298f54f4cce,1862,2024-05-03,181079_NATIONAL UNIVERSITY OF SINGAPORE SOCIETY,recurring,106.1732,0.4398604,1.9642042,national university of singapore society
3479,273cb7d822e6b33168fe46db5e1be42b,66959,2023-12-26,136328_LFG CONTENT CO. PTE. LTD.,recurring,284.01331,0.6901258,4.5426962,lfg content co. pte. ltd.
3480,9f5e8ccabbdaf9428f2a417ac51c4e82,24254,2023-12-19,134340_REN CI HOSPITAL,one off,60.6704,1.630517,2.578492,ren ci hospital
3481,c41a8dfe4deba1b48011a9353292fcf3,191820,2024-11-05,253150_EFIZZIG CREDIT PTE LTD,one off,21689.668,-11.0950994,488.01753,efizzig credit pte ltd
3482,24b6df0e157d8583313e1a9bd8c54800,171593,2024-05-10,197634_Smart Property Management,one off,1376.7175492,6.5751546,24.7838584,smart property management
3483,25d972e53ba5a01aa60e9969e24c7f42,6128,2024-05-14,199420_Hitachi Elevator Asia Pte Ltd,one off,238.0706496,0.037919,3.450629,hitachi elevator asia pte ltd
3484,0ac695f1558f7e4041c5f474ef2a7fa7,785,2024-07-29,78590_Kinto Singapore Pte Ltd,recurring,2056.6658896,26.3309536,53.4733738,kinto singapore pte ltd
3485,c72a11aec23fd7ccda826f0856a43bce,146592,2024-06-12,144821_MARINE PARADE TOWN COUNCIL,recurring,82.815096,1.3575002,2.578492,marine parade town council
3486,cea742bc96216577e52391bf8e6840b7,87261,2024-03-22,80064_M1 Limited ,one off,5.9381154,-0.0985894,0.1061732,m1 limited 
3487,56c89cd3b8a8c8bc9a31472cddc3f118,53509,2024-05-23,202708_Substance Films Pte Ltd,one off,1535.7195,-0.872137,34.5517928,substance films pte ltd
3488,9e0228d2b49da2652f67f5084e29be60,87399,2023-10-16,98744_Amahs On Wheels Pte Ltd,one off,430.00146,1.0541482,11.1785212,amahs on wheels pte ltd
3489,2d084e993ce620e5b10b865415361ff8,152698,2024-09-03,148265_Great Eastern Life Assurance (Malaysia) Berhad,one off,159.6617414,1.6077656,10.23813,great eastern life assurance (malaysia) berhad
3490,e609746a9d6caac6da9ca127a5449248,66959,2023-10-25,121946_Bob the Baker Boy,one off,227.514,0.5081146,3.640224,bob the baker boy
3491,216d7ebb1cf7ae2a6da07f5fb6048926,87261,2024-06-06,80074_Tampines Town Council,recurring,64.538138,0.189595,1.1603214,tampines town council
3492,86ce72843ed422ef51ce54a3654ec6e5,1862,2024-10-03,181079_NATIONAL UNIVERSITY OF SINGAPORE SOCIETY,recurring,106.1732,0.417109,1.9642042,national university of singapore society
3493,ea35df05c1d59071fc9f8f4ba903f92f,100966,2023-12-27,93928_ SAQUARIES INTERNATIONAL PTE LTD,recurring,288.1844,1.4181706,5.3314114, saquaries international pte ltd
3494,3faf14ca343214bfd06e7c762ced7294,156040,2024-04-09,185909_FLORENCE DEVELOPMENT PTE LIMITED - MAINTENANCE,one off,551.9792992,5.0128918,12.4222644,florence development pte limited - maintenance
3495,58ba51d2ba4f42a28185b1eb4a18c413,190152,2024-05-14,198864_Frieda Brides Pte Ltd,one off,1236.1594,-0.7356286,27.8173784,frieda brides pte ltd
3496,5a35b5890d17c988b6deba1c4298ed07,170205,2024-02-16,167458_Chinese Swimming Club,one off,167.7384884,1.4333382,3.7767324,chinese swimming club
3497,c10fe672b20ca5f7c2b0365de617a70c,165642,2023-12-27,160130_Marlborough College Malaysia,one off,1029.7511154,-4.3758526,35.7272818,marlborough college malaysia
3498,c632acb0353038bff83e846abb0bd277,22698,2024-01-03,116331_Qi Yuan Consultancy Pte Ltd,one off,1668.436,-0.9328074,37.53981,qi yuan consultancy pte ltd
3499,d352bb391534116524d03b53ca1aecfc,83277,2024-02-09,134197_THE WORK PROJECT SINGAPORE PTE. LTD.,recurring,236.0912778,2.881844,6.1352942,the work project singapore pte. ltd.
3500,b70922e5c89e015923f68487a64ba314,219306,2024-07-29,226596_HARBOURFRONT THREE PTE LTD,one off,2440.2241584,-14.9325022,40.6946708,harbourfront three pte ltd
3501,0573aa8feded894a2194c0260e1f33d0,27525,2023-11-06,58049_COGITO WINES Pte Ltd,one off,315.48608,-0.3185196,7.0984368,cogito wines pte ltd
3502,4186dffec7e7b10b9c50329c9a1636dc,145235,2024-10-15,146109_TH INSURANCE SPECIALIST AGENCY PTE LTD,one off,579.0458814,5.3238276,13.0289684,th insurance specialist agency pte ltd
3503,646820af8c9a078c033c31745e954f0d,186847,2024-08-28,231978_Nippon Express (S) Pte Ltd,recurring,758.38,4.0118302,14.03003,nippon express (s) pte ltd
3504,90556b2c9d96968bcddb5b75f77530b8,239437,2024-10-24,250999_RELIABLE ENTERPRISE PTE LTD,one off,750.7962,11.906566,21.7730898,reliable enterprise pte ltd
3505,947c8cee5fa22562c1b389289dcc68c0,183886,2024-05-20,201808_UP FOR PAWS PTE. LTD.,one off,447.4442,5.5816768,11.6335492,up for paws pte. ltd.
3506,ba2f315132e0fb842ecf8fbe283f0c36,204423,2024-06-18,213021_HEY STRANGER PTE. LTD.,one off,1004.47431,-0.530866,22.599724,hey stranger pte. ltd.
3507,c55b90114d138ec3c201f3b778290b08,195347,2024-06-06,199633_Rise Kids and Teens Pte Ltd,one off,151.676,1.2968298,3.41271,rise kids and teens pte ltd
3508,7b2eae5e19bc32a80d47bf607df5f601,27408,2024-08-05,222113_HAPPY HOME GENERAL CONTRACTOR,one off,151.676,0.5232822,2.6239948,happy home general contractor
3509,4059839fda7fb93046da5835f845ac91,222368,2024-09-24,238212_TANJONG PAGAR TOWN COUNCIL,recurring,88.73046,0.3716062,1.6381008,tanjong pagar town council
3510,7ee6e13ae4ae6a54720235ceef9bca0c,242507,2024-11-11,257956_ROTHMANS SG PTE LTD,one off,754.5881,6.4765652,21.8868468,rothmans sg pte ltd
3511,c65e7da6bff9d8a4d6d26536944341df,193199,2024-04-24,191665_ERA Realty Network Pte Ltd,one off,758.38,-15.508871,2.27514,era realty network pte ltd
3512,0609a8e2f3651eb2099bcc06e061b26e,111644,2024-11-08,111572_INLAND REVENUE AUTHORITY OF SINGAPORE\t,one off,9373.918071,-23.7221264,157.4851908,inland revenue authority of singapore\t
3513,43278c808a43357b9b1a9fa238e2ec4c,186209,2024-06-03,207074_MONT KIARA SUITE SDN BHD,one off,135.1281484,-0.037919,9.3508254,mont kiara suite sdn bhd
3514,27a291493f434cf37b19a7573d4e0168,87261,2024-07-29,80074_Tampines Town Council,recurring,54.072494,0.1365084,0.9707264,tampines town council
3515,6b3d4c84f5904ae5868715f118aad1fc,87261,2023-10-06,80074_Tampines Town Council,recurring,64.538138,1.5774304,2.578492,tampines town council
3516,b69a140bd8c87e8c24a73e709e725a10,28599,2024-10-21,251273_ERVIN CONSTRUCTION ,one off,379.19,0.8038828,9.669345,ervin construction 
3517,fb40ce4cb9a4940b0e6aa785bac1cf35,7778,2024-04-24,189566_Drew & Napier LLC,recurring,696.19284,3.602305,12.8772924,drew & napier llc
3518,a30d2557176013bf04283b7464fc5e43,176501,2024-06-28,174646_Omni Strength and Performance Pte. Ltd.,one off,2184.1344,13.4764126,56.7874944,omni strength and performance pte. ltd.
3519,821b632560658f3da3a8c8ee8d18f067,193652,2024-06-11,198795_Seletar Country Club Pte Ltd,recurring,379.19,1.9414528,7.015015,seletar country club pte ltd
3520,a7f3a6600d629d13aba82a78d4d0bd96,102662,2024-10-02,245669_NJD TRADING PTE LTD,one off,342.2341426,1.6987712,9.9196104,njd trading pte ltd
3521,c4d81cecef252ed269f1f32a3a2826cd,130586,2024-05-31,125112_KLEANWORKZ PTE. LTD.,recurring,317.00284,1.5698466,5.8622774,kleanworkz pte. ltd.
3522,94f721b1a322af8ff806836a6acc140e,11941,2024-03-14,166378_MAGICAL MASTER PLT,one off,863.8858256,-1.820112,31.0632448,magical master plt
3523,2ea62a6b66054d6228310ee1eee2c4d7,147537,2024-10-02,"238381_Grenadier Accommordation Centre Ltd, Harcourts Trust Ac",one off,369.2248868,2.1386316,27.2410096,"grenadier accommordation centre ltd, harcourts trust ac"
3524,1d9a6dd19b33964b6e4f650e7ab30b72,27408,2024-10-28,222113_HAPPY HOME GENERAL CONTRACTOR,recurring,1494.0086,8.34218,27.642951,happy home general contractor
3525,7c3b1ce42da37c1faa193d9f21f7ed6a,55683,2024-11-06,257456_SIME DARBY AUTO SELECTION,one off,15167.6,-20.4686762,273.0168,sime darby auto selection
3526,7148d6d4eb0f0e7181422135cda90cb9,80026,2024-02-20,148835_Surge Plus Pte Ltd,recurring,477.7794,2.4343998,8.8427108,surge plus pte ltd
3527,efb0686c6afdf3dbf02501f3961fb706,124800,2024-05-07,119169_Novel Haven Pte Ltd,recurring,341.271,1.706355,6.3173054,novel haven pte ltd
3528,f812abe3def665cf775218c506706cb4,87261,2024-06-26,80074_Tampines Town Council,recurring,68.785066,0.2123464,1.2361594,tampines town council
3529,98234e05279f302922008871846484a9,118651,2023-11-20,151341_Lavavella & Co Pte Ltd ,one off,384.87785,4.3151822,9.8134372,lavavella & co pte ltd 
3530,32c6b116b5be319970818d3f9c02b3a5,9179,2024-10-09,196768_LUCE MAINTENANCE GROUP PTE. LTD.,recurring,163.6735716,0.7659638,3.0259362,luce maintenance group pte. ltd.
3531,972d4e61376c4d877efaaf7c81850353,121234,2024-01-22,156652_Tong Tar Transport Service Pte Ltd,recurring,204.7626,0.9707264,3.7919,tong tar transport service pte ltd
3532,2457f4587cf3f8e6e85f770eafd6280b,15959,2024-09-13,188671_EDELWEISS SPARKS PTE. LTD.,one off,530.866,3.5568022,10.61732,edelweiss sparks pte. ltd.
3533,77a04438fd4fccaf7220593e1930b6fe,217340,2024-10-28,232989_ERA REALTY NETWORK PTE LTD,one off,461.2618836,-0.341271,10.3746384,era realty network pte ltd
3534,86480ad7a14fd0b1f7758ca44fdfb0eb,187471,2024-09-17,188732_ASSURE (SINGAPORE) PTE. LTD.,one off,2272.8345248,29.1142082,59.0929696,assure (singapore) pte. ltd.
3535,ab290c386a21d7b7a0d45330ce62319a,200685,2024-07-16,223300_At Home Property Management,one off,837.9643972,-1.630517,35.5983572,at home property management
3536,2ed4341a9e65fd448cd3a37a86326332,20372,2024-06-12,195836_PropNex Realty Pte Ltd,one off,2275.14,21.2801428,51.19065,propnex realty pte ltd
